id,row_id,status,job,kids,city,country,salary,marital_status,timestamp
409,5,removed,project leader,2,bern,switzerland,4000,widow,1
409,6,defunct,ceo,5,n/a,n/a,10000,united,2
409,7,operating,web developer,0,moscow,russia,1000,unaccompanied,0
409,8,involved,hardware engineer,0,Shenzhen,china,2000,single,0
409,9,involved,hardware engineer,0,bern,switzerland,500,individual,0
409,10,active,database administrator,0,seoul,south korea,500,solitary,0
410,0,passed away,director,5,n/a,n/a,6000,bonded,2
410,1,unemployed,senior engineer,2,london,england,5000,divorced,1
410,2,fallen,chief information officer,4,n/a,n/a,7000,bonded,2
410,3,active,junior sofware developer,0,seoul,south korea,2000,only,0
410,4,active,junior engineer,0,tokyo,japan,1000,free,0
410,5,gone,information technology director,4,n/a,n/a,6000,paired,2
410,6,removed,team leader,3,seoul,south korea,5000,seperated,1
410,7,running,hardware engineer,0,berlin,germany,2000,only,0
410,8,withdrawn,senior manager,3,tokyo,japan,5000,divorced,1
410,9,unemployed,project leader,3,bern,switzerland,3000,seperated,1
410,10,operating,programmer,0,london,england,2000,free,0
411,0,pensioned off,senior engineer,3,Shenzhen,china,3000,widow,1
411,1,active,software programmer,0,n/a,n/a,1000,bachelor,0
411,2,laboring,web designer,0,seoul,south korea,2000,single,0
411,3,occupied,hardware engineer,0,tokyo,japan,1000,free,0
411,4,pensioned off,team leader,3,seoul,south korea,3000,detached,1
411,5,passed away,director,4,seattle,us,9000,bonded,2
411,6,expire,chief information officer,5,berlin,germany,8000,mated,2
411,7,running,security specialist,0,seoul,south korea,1000,unaccompanied,0
411,8,employed,hardware engineer,0,seattle,us,500,individual,0
411,9,operating,web developer,0,berlin,germany,1000,only,0
412,0,active,software programmer,0,moscow,russia,500,sole,0
412,1,active,security specialist,0,moscow,russia,2000,unattached,0
412,2,involved,web developer,0,moscow,russia,500,free,0
412,3,expire,director,4,singapour,singapur,7000,attached,2
412,4,active,security specialist,0,berlin,germany,2000,sole,0
412,5,unemployed,information technology manager,3,seoul,south korea,3000,widow,1
412,6,in retirement,senior database administrator,2,bern,switzerland,4000,seperated,1
412,7,running,software programmer,0,london,england,1000,bachelor,0
412,8,employed,web designer,0,seoul,south korea,2000,free,0
412,9,resigned,senior database administrator,2,n/a,n/a,3000,widow,1
413,0,employed,junior sofware developer,0,moscow,russia,2000,unaccompanied,0
413,1,pulled out,project leader,3,seattle,us,3000,widow,1
413,2,involved,security specialist,0,berlin,germany,500,unattached,0
413,3,employed,network engineer,0,london,england,1000,free,0
413,4,working,junior sofware developer,0,Shenzhen,china,500,sole,0
414,0,operating,network engineer,0,Shenzhen,china,500,bachelor,0
414,1,operating,programmer,0,tokyo,japan,2000,unattached,0
414,2,quiet,senior manager,3,bern,switzerland,5000,seperated,1
414,3,gone,chief technical officer,5,Shenzhen,china,8000,married,2
414,4,employed,web master,0,Shenzhen,china,1000,individual,0
414,5,involved,web designer,0,tokyo,japan,1000,single,0
414,6,deceased,cio,4,berlin,germany,7000,mated,2
414,7,passed away,director,4,moscow,russia,7000,attached,2
414,8,laboring,junior engineer,0,london,england,1000,solitary,0
414,9,running,network engineer,0,london,england,2000,solitary,0
414,10,occupied,database administrator,0,bern,switzerland,1000,single,0
414,11,pensioned,network architect,2,moscow,russia,4000,split up,1
415,0,removed,team leader,2,london,england,3000,detached,1
415,1,involved,analyst,0,singapour,singapur,2000,free,0
415,2,involved,network engineer,0,Shenzhen,china,500,unattached,0
415,3,dead,chief information officer,4,Shenzhen,china,6000,attached,2
415,4,retired,senior manager,2,Shenzhen,china,5000,detached,1
415,5,running,analyst,0,n/a,n/a,500,individual,0
415,6,running,security specialist,0,seoul,south korea,1000,solitary,0
415,7,dead,ceo,5,moscow,russia,8000,espoused,2
416,0,resigned,project leader,2,seattle,us,4000,widow,1
416,1,involved,security specialist,0,moscow,russia,2000,free,0
416,2,passed away,chief technical officer,4,tokyo,japan,8000,espoused,2
416,3,passed,chief information officer,4,n/a,n/a,10000,mated,2
416,4,in retirement,senior database administrator,2,moscow,russia,5000,apart,1
417,0,occupied,network engineer,0,seoul,south korea,1000,unaccompanied,0
417,1,expire,cio,5,seoul,south korea,10000,attached,2
417,2,resigned,senior manager,3,moscow,russia,3000,widow,1
417,3,running,software programmer,0,seoul,south korea,500,unaccompanied,0
417,4,resigned,senior database administrator,2,n/a,n/a,4000,split up,1
417,5,running,hardware engineer,0,berlin,germany,2000,unattached,0
417,6,operating,network engineer,0,bern,switzerland,500,free,0
418,0,withdrawn,senior manager,2,bern,switzerland,3000,divorced,1
418,1,in retirement,senior database administrator,2,tokyo,japan,3000,widow,1
418,2,deceased,chief technical officer,5,moscow,russia,8000,married,2
418,3,involved,analyst,0,singapour,singapur,1000,bachelor,0
418,4,resigned,project leader,3,bern,switzerland,5000,seperated,1
418,5,passed away,mis director,4,seoul,south korea,6000,mated,2
418,6,pulled out,network architect,3,seoul,south korea,3000,apart,1
418,7,occupied,programmer,0,singapour,singapur,500,sole,0
418,8,operating,security specialist,0,seoul,south korea,2000,solitary,0
419,0,laboring,hardware engineer,0,Shenzhen,china,1000,bachelor,0
419,1,defunct,chief information officer,4,tokyo,japan,10000,attached,2
419,2,defunct,ceo,5,seoul,south korea,9000,matrimonial,2
419,3,running,analyst,0,seoul,south korea,500,individual,0
419,4,passed,ceo,4,moscow,russia,8000,married,2
419,5,pensioned off,information technology manager,3,seattle,us,4000,detached,1
419,6,involved,web developer,0,seoul,south korea,2000,bachelor,0
419,7,deceased,ceo,5,Shenzhen,china,7000,united,2
420,0,running,security specialist,0,n/a,n/a,2000,bachelor,0
420,1,laboring,web developer,0,bern,switzerland,500,bachelor,0
420,2,laboring,hardware engineer,0,berlin,germany,500,individual,0
420,3,resigned,network architect,2,singapour,singapur,3000,split up,1
420,4,passed,cio,5,bern,switzerland,10000,mated,2
420,5,resigned,network architect,2,n/a,n/a,5000,split up,1
421,0,passed away,information technology director,4,moscow,russia,8000,espoused,2
421,1,defunct,chief information officer,5,berlin,germany,8000,espoused,2
421,2,retired,project leader,3,seoul,south korea,4000,detached,1
421,3,retired,project leader,2,bern,switzerland,3000,detached,1
421,4,active,web master,0,berlin,germany,2000,individual,0
421,5,defunct,ceo,4,seattle,us,6000,attached,2
421,6,operating,software programmer,0,berlin,germany,2000,unaccompanied,0
421,7,running,analyst,0,moscow,russia,500,bachelor,0
421,8,resigned,network architect,2,n/a,n/a,3000,widow,1
421,9,operating,web developer,0,berlin,germany,1000,solitary,0
421,10,resigned,project leader,2,n/a,n/a,3000,split up,1
422,0,passed away,director,4,london,england,8000,attached,2
422,1,pulled out,senior database administrator,3,singapour,singapur,3000,widow,1
422,2,defunct,chief technical officer,5,tokyo,japan,6000,bonded,2
422,3,fallen,information technology director,5,bern,switzerland,10000,matrimonial,2
422,4,withdrawn,senior engineer,3,berlin,germany,3000,divorced,1
423,0,occupied,network engineer,0,seoul,south korea,1000,only,0
423,1,gone,chief technical officer,5,n/a,n/a,8000,married,2
423,2,expire,director,5,bern,switzerland,10000,espoused,2
423,3,occupied,web developer,0,london,england,2000,bachelor,0
423,4,passed away,director,4,london,england,7000,mated,2
423,5,resigned,senior manager,2,Shenzhen,china,3000,detached,1
423,6,in retirement,project leader,3,singapour,singapur,5000,divorced,1
423,7,running,web developer,0,moscow,russia,2000,unattached,0
423,8,expire,information technology director,5,moscow,russia,6000,married,2
423,9,resigned,network architect,3,n/a,n/a,3000,apart,1
423,10,pensioned off,senior engineer,2,seattle,us,3000,divorced,1
423,11,gone,information technology director,5,n/a,n/a,8000,married,2
424,0,finished,director,5,singapour,singapur,8000,united,2
424,1,working,network engineer,0,berlin,germany,2000,bachelor,0
424,2,working,security specialist,0,singapour,singapur,2000,sole,0
424,3,passed away,chief technical officer,5,seattle,us,6000,engaged,2
424,4,deceased,ceo,5,seattle,us,7000,engaged,2
424,5,withdrawn,senior database administrator,2,moscow,russia,4000,widow,1
424,6,expire,ceo,4,bern,switzerland,6000,matrimonial,2
424,7,dead,cio,5,singapour,singapur,8000,mated,2
424,8,defunct,chief information officer,4,seoul,south korea,8000,engaged,2
424,9,passed away,information technology director,4,seattle,us,8000,matrimonial,2
425,0,employed,analyst,0,moscow,russia,1000,single,0
425,1,deceased,director,5,tokyo,japan,7000,paired,2
425,2,departed,director,4,seattle,us,6000,attached,2
425,3,involved,software programmer,0,tokyo,japan,500,single,0
425,4,unemployed,senior manager,2,seattle,us,3000,widow,1
425,5,passed away,ceo,4,seoul,south korea,7000,united,2
425,6,dead,chief information officer,4,berlin,germany,10000,bonded,2
425,7,dead,mis director,4,Shenzhen,china,8000,espoused,2
425,8,withdrawn,senior engineer,2,seattle,us,5000,apart,1
426,0,active,web developer,0,Shenzhen,china,1000,free,0
426,1,dead,mis director,5,n/a,n/a,10000,married,2
426,2,expire,director,4,tokyo,japan,7000,matrimonial,2
426,3,unemployed,senior engineer,2,moscow,russia,4000,detached,1
426,4,withdrawn,information technology manager,3,london,england,5000,divorced,1
427,0,dead,cio,4,tokyo,japan,7000,united,2
427,1,retired,project leader,2,moscow,russia,3000,split up,1
427,2,retired,team leader,2,berlin,germany,3000,split up,1
427,3,resigned,senior manager,3,Shenzhen,china,5000,seperated,1
427,4,running,web master,0,london,england,1000,single,0
427,5,involved,hardware engineer,0,seattle,us,2000,solitary,0
427,6,involved,analyst,0,seattle,us,1000,only,0
427,7,occupied,analyst,0,seattle,us,2000,sole,0
428,0,working,programmer,0,berlin,germany,1000,unattached,0
428,1,active,junior engineer,0,seoul,south korea,1000,unattached,0
428,2,active,junior engineer,0,moscow,russia,500,free,0
428,3,employed,network engineer,0,seoul,south korea,1000,only,0
428,4,dead,ceo,5,berlin,germany,8000,married,2
428,5,occupied,software programmer,0,berlin,germany,1000,sole,0
428,6,finished,director,4,Shenzhen,china,9000,paired,2
428,7,fallen,information technology director,4,berlin,germany,10000,mated,2
428,8,in retirement,project leader,2,Shenzhen,china,3000,detached,1
428,9,pensioned,senior database administrator,2,seoul,south korea,4000,divorced,1
428,10,pensioned off,information technology manager,3,n/a,n/a,4000,divorced,1
428,11,resigned,network architect,2,bern,switzerland,4000,divorced,1
429,0,employed,hardware engineer,0,bern,switzerland,2000,individual,0
429,1,retired,senior database administrator,2,seattle,us,4000,detached,1
429,2,discharged,information technology manager,2,n/a,n/a,4000,widow,1
429,3,laboring,junior sofware developer,0,bern,switzerland,2000,individual,0
429,4,working,analyst,0,seattle,us,2000,individual,0
429,5,pensioned,team leader,2,berlin,germany,5000,detached,1
429,6,unemployed,team leader,2,n/a,n/a,3000,detached,1
429,7,dead,mis director,4,Shenzhen,china,6000,engaged,2
430,0,removed,network architect,3,bern,switzerland,4000,apart,1
430,1,working,analyst,0,seattle,us,500,bachelor,0
430,2,defunct,director,5,moscow,russia,10000,united,2
430,3,pensioned,network architect,3,london,england,5000,apart,1
430,4,deceased,chief technical officer,5,seattle,us,7000,engaged,2
430,5,finished,chief information officer,4,bern,switzerland,6000,engaged,2
431,0,unemployed,senior engineer,2,berlin,germany,4000,detached,1
431,1,running,network engineer,0,seoul,south korea,500,single,0
431,2,pensioned off,project leader,3,tokyo,japan,5000,apart,1
431,3,departed,ceo,4,london,england,6000,espoused,2
431,4,passed,director,4,seoul,south korea,8000,married,2
431,5,working,web designer,0,singapour,singapur,2000,solitary,0
432,0,deceased,chief information officer,5,singapour,singapur,9000,paired,2
432,1,fallen,information technology director,4,n/a,n/a,7000,attached,2
432,2,deceased,cio,4,seattle,us,8000,matrimonial,2
432,3,unemployed,senior database administrator,2,seoul,south korea,4000,widow,1
432,4,withdrawn,senior manager,2,seattle,us,3000,apart,1
432,5,laboring,software programmer,0,singapour,singapur,1000,bachelor,0
432,6,withdrawn,network architect,3,seattle,us,4000,detached,1
432,7,in retirement,senior database administrator,2,Shenzhen,china,5000,split up,1
433,0,discharged,senior database administrator,3,n/a,n/a,4000,split up,1
433,1,expire,chief technical officer,5,seoul,south korea,9000,paired,2
433,2,laboring,web developer,0,tokyo,japan,2000,solitary,0
433,3,operating,database administrator,0,tokyo,japan,2000,solitary,0
433,4,pensioned,team leader,3,london,england,4000,widow,1
433,5,pensioned,project leader,2,seattle,us,4000,split up,1
433,6,in retirement,team leader,3,london,england,4000,divorced,1
433,7,passed,director,4,moscow,russia,6000,matrimonial,2
433,8,occupied,security specialist,0,london,england,500,sole,0
434,0,involved,hardware engineer,0,singapour,singapur,1000,bachelor,0
434,1,retired,team leader,2,berlin,germany,4000,detached,1
434,2,employed,web designer,0,singapour,singapur,500,solitary,0
434,3,deceased,director,5,moscow,russia,6000,mated,2
434,4,defunct,ceo,5,Shenzhen,china,10000,married,2
435,0,laboring,network engineer,0,singapour,singapur,1000,individual,0
435,1,expire,cio,4,Shenzhen,china,7000,united,2
435,2,active,web master,0,tokyo,japan,2000,unaccompanied,0
435,3,working,web designer,0,berlin,germany,2000,only,0
435,4,running,analyst,0,london,england,500,sole,0
435,5,involved,hardware engineer,0,singapour,singapur,1000,only,0
435,6,working,junior engineer,0,bern,switzerland,2000,only,0
435,7,gone,director,5,singapour,singapur,10000,united,2
435,8,passed,mis director,4,n/a,n/a,7000,paired,2
436,0,running,programmer,0,seoul,south korea,2000,free,0
436,1,discharged,senior database administrator,2,moscow,russia,3000,apart,1
436,2,withdrawn,network architect,2,bern,switzerland,4000,detached,1
436,3,pensioned off,senior database administrator,3,berlin,germany,5000,apart,1
436,4,working,web master,0,bern,switzerland,2000,only,0
436,5,dead,ceo,5,seattle,us,6000,attached,2
436,6,active,database administrator,0,seoul,south korea,1000,solitary,0
436,7,quiet,project leader,3,seoul,south korea,5000,divorced,1
436,8,operating,web designer,0,n/a,n/a,1000,unattached,0
436,9,involved,hardware engineer,0,berlin,germany,1000,sole,0
436,10,working,programmer,0,singapour,singapur,2000,solitary,0
436,11,removed,network architect,3,n/a,n/a,4000,divorced,1
437,0,running,security specialist,0,london,england,2000,unaccompanied,0
437,1,passed,mis director,5,seattle,us,6000,bonded,2
437,2,expire,cio,5,Shenzhen,china,6000,united,2
437,3,withdrawn,team leader,3,seattle,us,5000,widow,1
437,4,gone,ceo,4,seattle,us,10000,espoused,2
437,5,expire,chief information officer,4,berlin,germany,9000,matrimonial,2
437,6,discharged,network architect,3,bern,switzerland,4000,divorced,1
437,7,passed,director,4,singapour,singapur,9000,matrimonial,2
438,0,laboring,web master,0,london,england,500,unaccompanied,0
438,1,dead,ceo,5,london,england,7000,matrimonial,2
438,2,removed,senior manager,2,moscow,russia,4000,widow,1
438,3,working,junior engineer,0,moscow,russia,1000,single,0
438,4,dead,cio,5,london,england,8000,mated,2
438,5,pensioned off,senior database administrator,2,moscow,russia,3000,apart,1
438,6,active,database administrator,0,seoul,south korea,2000,single,0
438,7,pensioned,senior engineer,2,Shenzhen,china,3000,seperated,1
438,8,pensioned off,network architect,2,tokyo,japan,4000,widow,1
438,9,passed away,mis director,4,bern,switzerland,9000,united,2
438,10,passed,ceo,4,moscow,russia,8000,bonded,2
439,0,pensioned,senior engineer,2,london,england,3000,apart,1
439,1,pensioned,project leader,3,Shenzhen,china,5000,seperated,1
439,2,operating,programmer,0,bern,switzerland,1000,solitary,0
439,3,defunct,cio,5,seattle,us,8000,married,2
439,4,deceased,information technology director,4,berlin,germany,10000,mated,2
439,5,involved,database administrator,0,tokyo,japan,500,bachelor,0
440,0,employed,junior engineer,0,singapour,singapur,2000,unattached,0
440,1,running,security specialist,0,Shenzhen,china,500,free,0
440,2,removed,network architect,3,bern,switzerland,3000,apart,1
440,3,laboring,hardware engineer,0,tokyo,japan,2000,free,0
440,4,occupied,database administrator,0,singapour,singapur,1000,unaccompanied,0
441,0,passed away,mis director,5,london,england,9000,espoused,2
441,1,in retirement,team leader,3,bern,switzerland,3000,seperated,1
441,2,dead,information technology director,4,n/a,n/a,6000,mated,2
441,3,defunct,cio,4,bern,switzerland,8000,married,2
441,4,removed,senior database administrator,3,singapour,singapur,5000,apart,1
441,5,laboring,analyst,0,london,england,2000,solitary,0
441,6,retired,information technology manager,2,seattle,us,5000,apart,1
441,7,in retirement,project leader,2,seattle,us,3000,widow,1
441,8,expire,cio,5,bern,switzerland,7000,espoused,2
441,9,dead,mis director,4,bern,switzerland,8000,mated,2
441,10,removed,network architect,3,n/a,n/a,5000,detached,1
442,0,active,hardware engineer,0,singapour,singapur,2000,only,0
442,1,resigned,project leader,2,seoul,south korea,4000,widow,1
442,2,passed,information technology director,5,singapour,singapur,10000,married,2
442,3,resigned,senior engineer,3,berlin,germany,5000,widow,1
442,4,involved,programmer,0,n/a,n/a,2000,individual,0
442,5,running,network engineer,0,singapour,singapur,500,unattached,0
442,6,laboring,database administrator,0,berlin,germany,2000,unaccompanied,0
442,7,expire,chief technical officer,4,bern,switzerland,10000,bonded,2
442,8,defunct,chief technical officer,4,bern,switzerland,8000,united,2
442,9,employed,hardware engineer,0,singapour,singapur,2000,only,0
443,0,working,programmer,0,Shenzhen,china,500,unaccompanied,0
443,1,employed,software programmer,0,bern,switzerland,2000,solitary,0
443,2,retired,project leader,2,Shenzhen,china,3000,widow,1
443,3,involved,programmer,0,tokyo,japan,500,sole,0
443,4,discharged,senior manager,2,seoul,south korea,5000,widow,1
443,5,employed,analyst,0,seattle,us,500,individual,0
443,6,active,junior sofware developer,0,moscow,russia,2000,free,0
443,7,pensioned off,network architect,3,Shenzhen,china,5000,widow,1
444,0,active,software programmer,0,seoul,south korea,1000,single,0
444,1,quiet,senior engineer,2,moscow,russia,4000,widow,1
444,2,fallen,chief technical officer,5,bern,switzerland,8000,espoused,2
444,3,finished,chief technical officer,4,n/a,n/a,6000,attached,2
444,4,occupied,junior engineer,0,tokyo,japan,500,free,0
444,5,departed,director,5,bern,switzerland,8000,united,2
444,6,withdrawn,information technology manager,3,seattle,us,4000,detached,1
444,7,occupied,network engineer,0,tokyo,japan,500,solitary,0
444,8,defunct,cio,5,Shenzhen,china,8000,paired,2
445,0,laboring,programmer,0,bern,switzerland,2000,unaccompanied,0
445,1,expire,director,4,n/a,n/a,6000,paired,2
445,2,laboring,web master,0,Shenzhen,china,2000,solitary,0
445,3,unemployed,project leader,3,n/a,n/a,3000,widow,1
445,4,passed,chief information officer,4,seoul,south korea,10000,paired,2
445,5,quiet,information technology manager,2,Shenzhen,china,3000,split up,1
445,6,operating,web designer,0,seoul,south korea,1000,unaccompanied,0
445,7,involved,web developer,0,seoul,south korea,500,free,0
445,8,quiet,project leader,3,seattle,us,5000,widow,1
446,0,in retirement,senior engineer,3,bern,switzerland,3000,widow,1
446,1,pensioned off,network architect,2,bern,switzerland,4000,split up,1
446,2,removed,team leader,3,moscow,russia,4000,apart,1
446,3,dead,chief information officer,5,seattle,us,7000,engaged,2
446,4,active,analyst,0,Shenzhen,china,1000,single,0
446,5,employed,junior engineer,0,moscow,russia,500,sole,0
446,6,active,web designer,0,Shenzhen,china,500,free,0
446,7,removed,network architect,3,seattle,us,3000,detached,1
446,8,fallen,mis director,4,bern,switzerland,6000,matrimonial,2
447,0,pulled out,network architect,2,bern,switzerland,5000,split up,1
447,1,resigned,senior engineer,3,tokyo,japan,3000,seperated,1
447,2,working,junior sofware developer,0,berlin,germany,1000,unattached,0
447,3,deceased,cio,5,seattle,us,10000,bonded,2
447,4,fallen,ceo,4,seoul,south korea,10000,mated,2
447,5,finished,director,5,london,england,9000,espoused,2
447,6,laboring,analyst,0,tokyo,japan,1000,unaccompanied,0
447,7,working,web designer,0,moscow,russia,1000,solitary,0
447,8,operating,web master,0,Shenzhen,china,2000,free,0
447,9,withdrawn,project leader,2,Shenzhen,china,4000,divorced,1
447,10,employed,hardware engineer,0,london,england,2000,bachelor,0
448,0,in retirement,senior engineer,3,tokyo,japan,4000,divorced,1
448,1,departed,chief information officer,4,Shenzhen,china,8000,bonded,2
448,2,occupied,hardware engineer,0,berlin,germany,500,solitary,0
448,3,pulled out,senior database administrator,3,bern,switzerland,3000,widow,1
448,4,employed,software programmer,0,Shenzhen,china,500,unaccompanied,0
448,5,finished,chief technical officer,4,london,england,9000,espoused,2
448,6,finished,ceo,4,n/a,n/a,9000,united,2
448,7,removed,team leader,3,berlin,germany,5000,split up,1
448,8,fallen,director,4,seattle,us,6000,espoused,2
448,9,passed,information technology director,4,moscow,russia,10000,attached,2
448,10,unemployed,senior database administrator,3,bern,switzerland,4000,divorced,1
449,0,dead,chief information officer,5,berlin,germany,6000,matrimonial,2
449,1,retired,senior database administrator,2,seoul,south korea,3000,widow,1
449,2,working,database administrator,0,singapour,singapur,1000,sole,0
449,3,deceased,information technology director,5,tokyo,japan,6000,mated,2
449,4,gone,ceo,4,berlin,germany,6000,engaged,2
449,5,running,junior engineer,0,tokyo,japan,2000,unattached,0
449,6,employed,web designer,0,seoul,south korea,1000,single,0
449,7,unemployed,project leader,3,moscow,russia,5000,apart,1
449,8,fallen,chief technical officer,4,singapour,singapur,7000,matrimonial,2
449,9,defunct,cio,5,london,england,7000,married,2
450,0,withdrawn,project leader,3,Shenzhen,china,4000,split up,1
450,1,active,hardware engineer,0,tokyo,japan,1000,bachelor,0
450,2,removed,network architect,2,n/a,n/a,4000,apart,1
450,3,removed,project leader,2,bern,switzerland,3000,split up,1
450,4,gone,director,5,moscow,russia,6000,espoused,2
450,5,involved,analyst,0,Shenzhen,china,500,bachelor,0
450,6,unemployed,project leader,2,Shenzhen,china,3000,divorced,1
450,7,working,network engineer,0,london,england,2000,sole,0
451,0,passed,information technology director,5,seattle,us,6000,mated,2
451,1,quiet,senior engineer,2,seattle,us,5000,widow,1
451,2,dead,information technology director,5,singapour,singapur,6000,mated,2
451,3,withdrawn,senior engineer,2,tokyo,japan,5000,detached,1
451,4,in retirement,senior manager,3,Shenzhen,china,5000,apart,1
451,5,active,web designer,0,seoul,south korea,2000,free,0
451,6,working,junior engineer,0,singapour,singapur,1000,single,0
451,7,quiet,project leader,3,seattle,us,4000,apart,1
451,8,passed away,chief information officer,5,moscow,russia,6000,matrimonial,2
451,9,occupied,database administrator,0,Shenzhen,china,2000,sole,0
452,0,discharged,information technology manager,2,tokyo,japan,3000,widow,1
452,1,occupied,programmer,0,n/a,n/a,1000,bachelor,0
452,2,defunct,chief information officer,4,n/a,n/a,7000,attached,2
452,3,expire,chief technical officer,5,london,england,9000,matrimonial,2
452,4,passed away,mis director,5,singapour,singapur,9000,bonded,2
453,0,removed,information technology manager,3,moscow,russia,4000,widow,1
453,1,withdrawn,team leader,3,singapour,singapur,5000,divorced,1
453,2,pensioned off,senior manager,2,singapour,singapur,5000,split up,1
453,3,resigned,team leader,3,seattle,us,4000,divorced,1
453,4,occupied,database administrator,0,singapour,singapur,1000,unaccompanied,0
453,5,working,network engineer,0,Shenzhen,china,2000,unaccompanied,0
453,6,defunct,information technology director,5,moscow,russia,10000,paired,2
453,7,resigned,network architect,2,n/a,n/a,5000,detached,1
453,8,working,network engineer,0,Shenzhen,china,500,individual,0
454,0,departed,mis director,5,bern,switzerland,8000,mated,2
454,1,dead,ceo,5,n/a,n/a,6000,espoused,2
454,2,dead,ceo,4,bern,switzerland,6000,united,2
454,3,fallen,ceo,5,seoul,south korea,6000,bonded,2
454,4,laboring,analyst,0,singapour,singapur,500,solitary,0
454,5,in retirement,network architect,3,bern,switzerland,4000,widow,1
454,6,discharged,information technology manager,2,seoul,south korea,3000,apart,1
455,0,involved,network engineer,0,singapour,singapur,500,individual,0
455,1,employed,software programmer,0,berlin,germany,2000,solitary,0
455,2,removed,information technology manager,3,berlin,germany,5000,split up,1
455,3,fallen,chief information officer,5,london,england,8000,paired,2
455,4,passed,ceo,5,seoul,south korea,9000,bonded,2
456,0,withdrawn,senior engineer,3,seattle,us,5000,detached,1
456,1,defunct,information technology director,5,bern,switzerland,10000,espoused,2
456,2,employed,junior engineer,0,n/a,n/a,2000,unattached,0
456,3,departed,information technology director,4,singapour,singapur,10000,paired,2
456,4,active,programmer,0,seoul,south korea,2000,bachelor,0
456,5,removed,project leader,2,Shenzhen,china,5000,seperated,1
456,6,employed,junior sofware developer,0,bern,switzerland,500,sole,0
456,7,laboring,analyst,0,seoul,south korea,500,only,0
456,8,withdrawn,network architect,3,Shenzhen,china,4000,widow,1
456,9,working,database administrator,0,london,england,500,unaccompanied,0
456,10,expire,ceo,5,moscow,russia,8000,married,2
457,0,active,hardware engineer,0,bern,switzerland,1000,solitary,0
457,1,expire,information technology director,4,Shenzhen,china,7000,married,2
457,2,passed,ceo,5,moscow,russia,7000,matrimonial,2
457,3,removed,senior database administrator,3,berlin,germany,3000,widow,1
457,4,removed,network architect,2,london,england,3000,split up,1
457,5,active,junior sofware developer,0,moscow,russia,2000,bachelor,0
457,6,resigned,information technology manager,2,seattle,us,3000,split up,1
457,7,passed away,cio,5,Shenzhen,china,7000,attached,2
457,8,withdrawn,information technology manager,3,bern,switzerland,4000,divorced,1
457,9,passed,cio,5,seattle,us,6000,married,2
457,10,unemployed,team leader,2,Shenzhen,china,5000,seperated,1
458,0,pensioned,information technology manager,2,n/a,n/a,5000,apart,1
458,1,pensioned off,project leader,2,Shenzhen,china,3000,split up,1
458,2,expire,chief technical officer,5,singapour,singapur,10000,united,2
458,3,defunct,director,5,berlin,germany,7000,matrimonial,2
458,4,withdrawn,project leader,3,tokyo,japan,5000,detached,1
458,5,pulled out,team leader,3,bern,switzerland,5000,divorced,1
458,6,passed away,cio,5,Shenzhen,china,7000,united,2
459,0,passed away,ceo,4,tokyo,japan,6000,united,2
459,1,active,web designer,0,seoul,south korea,2000,solitary,0
459,2,pulled out,team leader,3,n/a,n/a,5000,seperated,1
459,3,unemployed,project leader,3,berlin,germany,5000,apart,1
459,4,finished,information technology director,4,Shenzhen,china,10000,engaged,2
459,5,removed,network architect,2,seoul,south korea,4000,detached,1
459,6,unemployed,senior engineer,3,Shenzhen,china,5000,apart,1
459,7,quiet,team leader,3,Shenzhen,china,4000,apart,1
459,8,operating,web designer,0,n/a,n/a,1000,unaccompanied,0
459,9,deceased,information technology director,4,berlin,germany,6000,paired,2
459,10,active,hardware engineer,0,seoul,south korea,500,unattached,0
459,11,defunct,chief technical officer,5,tokyo,japan,9000,engaged,2
460,0,dead,information technology director,4,seattle,us,9000,mated,2
460,1,quiet,project leader,3,london,england,3000,split up,1
460,2,resigned,senior engineer,2,n/a,n/a,3000,widow,1
460,3,working,junior engineer,0,bern,switzerland,500,solitary,0
460,4,occupied,network engineer,0,Shenzhen,china,2000,only,0
460,5,finished,chief technical officer,4,seattle,us,7000,matrimonial,2
460,6,removed,network architect,3,berlin,germany,4000,divorced,1
460,7,dead,information technology director,4,singapour,singapur,7000,married,2
460,8,removed,senior manager,2,seattle,us,5000,apart,1
460,9,passed away,ceo,5,n/a,n/a,7000,paired,2
460,10,removed,project leader,2,berlin,germany,3000,divorced,1
461,0,occupied,software programmer,0,tokyo,japan,1000,single,0
461,1,running,web developer,0,moscow,russia,2000,unattached,0
461,2,pulled out,network architect,2,tokyo,japan,4000,divorced,1
461,3,pulled out,project leader,3,berlin,germany,4000,divorced,1
461,4,passed away,director,4,moscow,russia,10000,engaged,2
461,5,pensioned,senior manager,2,seattle,us,3000,seperated,1
461,6,passed away,ceo,4,moscow,russia,10000,bonded,2
461,7,retired,team leader,3,singapour,singapur,3000,seperated,1
461,8,resigned,network architect,2,seattle,us,3000,seperated,1
462,0,finished,chief information officer,5,n/a,n/a,10000,paired,2
462,1,finished,director,4,bern,switzerland,7000,married,2
462,2,retired,project leader,3,n/a,n/a,3000,widow,1
462,3,departed,director,5,n/a,n/a,10000,mated,2
462,4,passed,information technology director,4,Shenzhen,china,9000,married,2
462,5,defunct,mis director,5,singapour,singapur,7000,espoused,2
463,0,pensioned,senior database administrator,2,london,england,3000,seperated,1
463,1,passed away,mis director,5,n/a,n/a,9000,espoused,2
463,2,dead,director,5,Shenzhen,china,6000,united,2
